DBN,school_name,year,pct_attendance,pct_chronically_absent
28Q896,"Young Women's Leadership School, Queens",2021,95.20063019,10.65292072
28Q896,"Young Women's Leadership School, Queens",2022,90.71053314,36.25218964
28Q896,"Young Women's Leadership School, Queens",2023,92.43501282,27.24077415
29Q015,P.S. 015 Jackie Robinson,2019,92.76136017,25.7446804
29Q015,P.S. 015 Jackie Robinson,2020,92.87910461,25.69444466
29Q015,P.S. 015 Jackie Robinson,2021,91.27767181,31.78294563
29Q015,P.S. 015 Jackie Robinson,2022,88.41696167,47.13216782
29Q015,P.S. 015 Jackie Robinson,2023,89.79447174,41.91780853
29Q033,P.S. 033 Edward M. Funk,2019,94.07855988,17.68844223
29Q033,P.S. 033 Edward M. Funk,2020,93.42090607,22.11055183
29Q033,P.S. 033 Edward M. Funk,2021,95.0295639,15.67982483
29Q033,P.S. 033 Edward M. Funk,2022,88.97910309,45.69067383
29Q033,P.S. 033 Edward M. Funk,2023,90.75545502,36.52694702
29Q034,P.S. 034 John Harvard,2019,93.10952759,23.60248375
29Q034,P.S. 034 John Harvard,2020,93.88271332,20.6896553
29Q034,P.S. 034 John Harvard,2021,91.24642944,27.77777863
29Q034,P.S. 034 John Harvard,2022,88.36225128,43.31450272
29Q034,P.S. 034 John Harvard,2023,90.98070526,35.12475967
29Q035,P.S. 035 Nathaniel Woodhull,2019,93.38417053,22.16142273
29Q035,P.S. 035 Nathaniel Woodhull,2020,92.70743561,25.76177216
29Q035,P.S. 035 Nathaniel Woodhull,2021,91.5459671,27.90014648
29Q035,P.S. 035 Nathaniel Woodhull,2022,87.79650879,47.64227676
29Q035,P.S. 035 Nathaniel Woodhull,2023,88.73731232,44.99205017
29Q036,P.S. 036 Saint Albans School,2019,92.36116028000001,26.45739937
29Q036,P.S. 036 Saint Albans School,2020,92.52626801,23.35025406
29Q036,P.S. 036 Saint Albans School,2021,88.88162231,41.49855804
29Q036,P.S. 036 Saint Albans School,2022,87.78704834,48.75
29Q036,P.S. 036 Saint Albans School,2023,89.73075104,41.95583725
29Q037,Cynthia Jenkins School,2019,90.77404022,36.72199249
29Q037,Cynthia Jenkins School,2020,90.17558289,37.33681488
29Q037,Cynthia Jenkins School,2021,89.02462769,38.43648148
29Q037,Cynthia Jenkins School,2022,86.81952667,48.77300644
29Q037,Cynthia Jenkins School,2023,87.03098297,51.50602341
29Q038,P.S. 038 Rosedale,2019,92.99510956,21.5231781
29Q038,P.S. 038 Rosedale,2020,93.61914063,18.68512154
29Q038,P.S. 038 Rosedale,2021,93.006073,23.37164688
29Q038,P.S. 038 Rosedale,2022,88.30863953,43.49442291
29Q038,P.S. 038 Rosedale,2023,90.39982605,35.22727203
29Q052,P.S. 052 Queens,2019,89.80673981,42.27642441
29Q052,P.S. 052 Queens,2020,90.0812912,40.64665222
29Q052,P.S. 052 Queens,2021,77.81423187,61.07954407
29Q052,P.S. 052 Queens,2022,84.72208405,63.04985428
29Q052,P.S. 052 Queens,2023,86.11977386,62.76595688
29Q059,I.S. 059 Springfield Gardens,2019,90.32428741,30.09708786
29Q059,I.S. 059 Springfield Gardens,2020,90.74905396,28.02653313
29Q059,I.S. 059 Springfield Gardens,2021,83.2381134,52.5328331
29Q059,I.S. 059 Springfield Gardens,2022,88.54166412,42.05020905
29Q059,I.S. 059 Springfield Gardens,2023,90.71338654,34.71264267
29Q095,P.S. 095 Eastwood,2019,90.33535004,37.04188538
29Q095,P.S. 095 Eastwood,2020,90.98258209,34.01315689
29Q095,P.S. 095 Eastwood,2021,91.6781311,26.95772743
29Q095,P.S. 095 Eastwood,2022,83.55209351,61.78678513
29Q095,P.S. 095 Eastwood,2023,86.320961,54.66772079
29Q109,Jean Nuzzi Intermediate School,2019,93.49598694,20.58091354
29Q109,Jean Nuzzi Intermediate School,2020,93.96682739,17.78886032
29Q109,Jean Nuzzi Intermediate School,2021,93.93490601,20.52173996
29Q109,Jean Nuzzi Intermediate School,2022,91.99118805,28.06026459
29Q109,Jean Nuzzi Intermediate School,2023,91.69573212,33.71757889
29Q116,P.S./I.S. 116 William C. Hughley,2019,90.67636108,38.90784836
29Q116,P.S./I.S. 116 William C. Hughley,2020,91.18291473,30.47945213
29Q116,P.S./I.S. 116 William C. Hughley,2021,82.19184875,61.18881226
29Q116,P.S./I.S. 116 William C. Hughley,2022,84.62143707,61.6279068
29Q116,P.S./I.S. 116 William C. Hughley,2023,86.47767639,57.72626877
29Q118,P.S. 118 Lorraine Hansberry,2019,92.91695404,25.20000076
29Q118,P.S. 118 Lorraine Hansberry,2020,91.81298065,31.57894707
29Q118,P.S. 118 Lorraine Hansberry,2021,86.92202759,45.93967438
29Q118,P.S. 118 Lorraine Hansberry,2022,86.86954498,53.02663422
29Q118,P.S. 118 Lorraine Hansberry,2023,89.15568542,44.78673172
29Q131,P.S. 131 Abigail Adams,2019,93.96405029,19.80074692
29Q131,P.S. 131 Abigail Adams,2020,94.77275848,13.58024693
29Q131,P.S. 131 Abigail Adams,2021,96.44228363,9.537166595
29Q131,P.S. 131 Abigail Adams,2022,91.39770508,34.40559387
29Q131,P.S. 131 Abigail Adams,2023,91.38702393,32.72472
29Q132,P.S. 132 Ralph Bunche,2019,92.3121109,25.12562752
29Q132,P.S. 132 Ralph Bunche,2020,92.79959869,23.44632721
29Q132,P.S. 132 Ralph Bunche,2021,93.83088684,21.92982483
29Q132,P.S. 132 Ralph Bunche,2022,87.61406708,47.92899323
29Q132,P.S. 132 Ralph Bunche,2023,89.43410492,40.93567276
29Q134,P.S. 134 Hollis,2019,91.54349518,31.55080223
29Q134,P.S. 134 Hollis,2020,91.78614807,29.41176414
29Q134,P.S. 134 Hollis,2021,88.1570816,39.93506622
29Q134,P.S. 134 Hollis,2022,88.66433716,46.33431244
29Q134,P.S. 134 Hollis,2023,90.63805389,39.36781693
29Q135,The Bellaire School,2019,93.2017746,24.69879532
29Q135,The Bellaire School,2020,92.47057343,26.53721619
29Q135,The Bellaire School,2021,90.30687714,30.91787529
29Q135,The Bellaire School,2022,87.15553284,50.36854935
29Q135,The Bellaire School,2023,87.50839233,52.1428566
29Q136,P.S. 136 Roy Wilkins,2019,91.13175201,32.36714935
29Q136,P.S. 136 Roy Wilkins,2020,92.04772949,29.25045776
29Q136,P.S. 136 Roy Wilkins,2021,93.59436035,19.72386551
29Q136,P.S. 136 Roy Wilkins,2022,88.19181061,41.94215012
29Q136,P.S. 136 Roy Wilkins,2023,90.70963287,38.94009399
29Q138,P.S./M.S. 138 Sunrise,2019,91.75167084,28.06788445
29Q138,P.S./M.S. 138 Sunrise,2020,92.69218445,23.93538857
29Q138,P.S./M.S. 138 Sunrise,2021,94.97940826,17.04180145
29Q138,P.S./M.S. 138 Sunrise,2022,89.84364319,41.57143021
29Q138,P.S./M.S. 138 Sunrise,2023,88.85220337,45.92592621
29Q147,P.S./M.S. 147 Ronald McNair,2019,92.13750458,27.15447235
29Q147,P.S./M.S. 147 Ronald McNair,2020,92.30112457,26.27118683
29Q147,P.S./M.S. 147 Ronald McNair,2021,87.700737,35.99221802
29Q147,P.S./M.S. 147 Ronald McNair,2022,88.26701355,43.29670334
29Q147,P.S./M.S. 147 Ronald McNair,2023,90.46852875,33.26180267
29Q156,P.S. 156 Laurelton,2019,87.26340485,45.88235474
29Q156,P.S. 156 Laurelton,2020,89.14651489,35.94470215
29Q156,P.S. 156 Laurelton,2021,88.68157959,36.5853653
29Q156,P.S. 156 Laurelton,2022,88.59760284,49.73262024
29Q156,P.S. 156 Laurelton,2023,88.54549408,45.12820435
29Q176,P.S. 176 Cambria Heights,2019,94.64535522,13.67741966
29Q176,P.S. 176 Cambria Heights,2020,94.91403198,13.8069706
29Q176,P.S. 176 Cambria Heights,2021,98.09761047,4.685212135
29Q176,P.S. 176 Cambria Heights,2022,91.39434052,29.03225899
29Q176,P.S. 176 Cambria Heights,2023,92.7673111,23.4824276
29Q181,P.S. 181 Brookfield,2019,91.42170715,30.79096031
29Q181,P.S. 181 Brookfield,2020,92.31967163,25.64841461
29Q181,P.S. 181 Brookfield,2021,89.01853943,34.86841965
29Q181,P.S. 181 Brookfield,2022,87.55329132,50.60606003
29Q181,P.S. 181 Brookfield,2023,88.34563446,44.28152466
29Q192,I.S. 192 The Linden,2019,96.16928864,8.8397789
29Q192,I.S. 192 The Linden,2020,94.01742554,19.92110443
29Q192,I.S. 192 The Linden,2021,84.85412598,50.71089935
29Q192,I.S. 192 The Linden,2022,89.94882202,39.13043594
29Q192,I.S. 192 The Linden,2023,90.23352814,38.082901
29Q195,P.S. 195 William Haberle,2019,91.90606689,28.29525566
29Q195,P.S. 195 William Haberle,2020,92.72315216,23.49397659
29Q195,P.S. 195 William Haberle,2021,92.18907928,28.76712418
29Q195,P.S. 195 William Haberle,2022,87.58743286,49.74747467
29Q195,P.S. 195 William Haberle,2023,88.03330994,47.757255549999996
29Q208,P.S./I.S. 208,2019,95.94403076,6.821282387
29Q208,P.S./I.S. 208,2020,95.58663177,9.473684311
29Q208,P.S./I.S. 208,2021,96.16183472,12.95546532
29Q208,P.S./I.S. 208,2022,90.6708374,28.74073982
29Q208,P.S./I.S. 208,2023,92.37751007,28.25396919
29Q238,I.S. 238 - Susan B. Anthony Academy,2019,91.59892273,28.58171272
29Q238,I.S. 238 - Susan B. Anthony Academy,2020,93.5834198,18.35003853
29Q238,I.S. 238 - Susan B. Anthony Academy,2021,71.84528351,78.22719574
29Q238,I.S. 238 - Susan B. Anthony Academy,2022,87.42530823,45.96774292
29Q238,I.S. 238 - Susan B. Anthony Academy,2023,90.28954315,32.69415283
29Q243,Institute for Health Professions at Cambria Height,2019,87.36422729,44.91150284
29Q243,Institute for Health Professions at Cambria Height,2020,89.17375183,34.05172348
29Q243,Institute for Health Professions at Cambria Height,2021,86.17137146,38.11475372
29Q243,Institute for Health Professions at Cambria Height,2022,85.44705963,47.70833206
29Q243,Institute for Health Professions at Cambria Height,2023,86.1449585,48.11881256
29Q248,Queens Preparatory Academy,2019,81.12960052,45.63591003
29Q248,Queens Preparatory Academy,2020,86.67687225,35.15358353
29Q248,Queens Preparatory Academy,2021,80.46517181,46.66666794
29Q248,Queens Preparatory Academy,2022,80.17720032,60.43165588
29Q248,Queens Preparatory Academy,2023,81.34037018,51.49501801
29Q251,P.S. 251 Queens,2019,92.92913055,22.7513237
29Q251,P.S. 251 Queens,2020,92.48862457,26.2569828
29Q251,P.S. 251 Queens,2021,89.10995483,28.75816917
29Q251,P.S. 251 Queens,2022,88.02243042,45.51724243
29Q251,P.S. 251 Queens,2023,90.11223602,41.72661972
29Q259,Pathways College Preparatory School: A College Boa,2019,92.40611267,17.40614319
29Q259,Pathways College Preparatory School: A College Boa,2020,92.69657135,16.88963127
29Q259,Pathways College Preparatory School: A College Boa,2021,91.73844147,19.71153831
29Q259,Pathways College Preparatory School: A College Boa,2022,90.50943756,32.51155472
29Q259,Pathways College Preparatory School: A College Boa,2023,95.15804291,13.73707581
29Q265,Excelsior Preparatory High School,2019,86.63961029,38.63134766
29Q265,Excelsior Preparatory High School,2020,87.36899567,42.11711884
29Q265,Excelsior Preparatory High School,2021,87.88213348,35.81730652
29Q265,Excelsior Preparatory High School,2022,83.22885132,53.3175354
29Q265,Excelsior Preparatory High School,2023,91.14609528,28.72117424
29Q268,P.S./I.S. 268,2019,93.78492737,20.4651165
29Q268,P.S./I.S. 268,2020,93.41619873,22.92609406
29Q268,P.S./I.S. 268,2021,86.0139389,43.95604324
29Q268,P.S./I.S. 268,2022,89.0542984,43.34365463
29Q268,P.S./I.S. 268,2023,90.18254089,37.87425232
29Q270,The Gordon Parks School,2019,94.98318481,12.82383442
29Q270,The Gordon Parks School,2020,94.88598633,12.64667511
29Q270,The Gordon Parks School,2021,90.60964966,34.51202393
29Q270,The Gordon Parks School,2022,86.78136444,41.21037292
29Q270,The Gordon Parks School,2023,88.53503418,37.75510025
29Q272,George Washington Carver High School for the Scien,2019,84.99808502,37.8021965
29Q272,George Washington Carver High School for the Scien,2020,87.17955017,43.13725662
29Q272,George Washington Carver High School for the Scien,2021,80.87226105,44.04432297
29Q272,George Washington Carver High School for the Scien,2022,83.72081757,53.66430283
29Q272,George Washington Carver High School for the Scien,2023,88.57613373,35.74879074
29Q283,Preparatory Academy for Writers: A College Board S,2019,88.98709106,30.29801369
29Q283,Preparatory Academy for Writers: A College Board S,2020,88.68572235,35.751297
29Q283,Preparatory Academy for Writers: A College Board S,2021,91.26010895,30.5605793
29Q283,Preparatory Academy for Writers: A College Board S,2022,85.31304169,44.27609253
29Q283,Preparatory Academy for Writers: A College Board S,2023,90.28250885,28.7603302
29Q289,Queens United Middle School,2019,91.24368286,26.5193367
29Q289,Queens United Middle School,2020,93.20561218,25
29Q289,Queens United Middle School,2021,92.00279236,22.90502739
29Q289,Queens United Middle School,2022,89.24343109,38.46154022
29Q289,Queens United Middle School,2023,91.71421814,24.8756218
29Q295,P.S./I.S. 295,2019,95.07115936,11.9284296
29Q295,P.S./I.S. 295,2020,94.13841248,19.71326256
29Q295,P.S./I.S. 295,2021,94.61573792,16.18704987
29Q295,P.S./I.S. 295,2022,89.84133911,43.76130295
29Q295,P.S./I.S. 295,2023,92.69673157,25.91943932
29Q313,Benjamin Franklin High School for Finance & Inform,2019,84.91526794,49.069767
29Q313,Benjamin Franklin High School for Finance & Inform,2020,89.17266846,35.10392761
29Q313,Benjamin Franklin High School for Finance & Inform,2021,89.51413727,28.82483292
29Q313,Benjamin Franklin High School for Finance & Inform,2022,82.94801331,59.04761887
29Q313,Benjamin Franklin High School for Finance & Inform,2023,84.48381805,51.33819962
29Q326,Cambria Heights Academy,2019,87.30475616,33.59375
29Q326,Cambria Heights Academy,2020,87.47462463,31.62162209
29Q326,Cambria Heights Academy,2021,89.07065582,30.60109329
29Q326,Cambria Heights Academy,2022,85.55931091,47.97843552
29Q326,Cambria Heights Academy,2023,87.32610321,41.59999847
29Q327,Eagle Academy for Young Men III,2019,91.25682068,27.48538017
29Q327,Eagle Academy for Young Men III,2020,91.38110352,26.69683266
29Q327,Eagle Academy for Young Men III,2021,77.51577759,73.73493958
29Q327,Eagle Academy for Young Men III,2022,91.27565765,27.29306412
29Q327,Eagle Academy for Young Men III,2023,95.24359894,14.46540928
29Q355,Collaborative Arts Middle School,2019,93.31906891,22.05882263
29Q355,Collaborative Arts Middle School,2020,94.23220825,15.86402225
29Q355,Collaborative Arts Middle School,2021,82.8999176,52.75
29Q355,Collaborative Arts Middle School,2022,86.10586548,54.84693909
29Q355,Collaborative Arts Middle School,2023,88.02465057,48.67021179
29Q356,Community Voices Middle School,2019,90.05036926,36.88311768
29Q356,Community Voices Middle School,2020,89.57585144,34.55056
29Q356,Community Voices Middle School,2021,83.52810669,48.04804993
29Q356,Community Voices Middle School,2022,80.87082672,65.18106079
29Q356,Community Voices Middle School,2023,85.29191589,47.07692337
29Q360,P.S. 360,2019,95.67655182,9.433961868
29Q360,P.S. 360,2020,95.64112091,10.75268841
29Q360,P.S. 360,2021,95.72411346,9.785932541
29Q360,P.S. 360,2022,91.95487976,28.48297119
29Q360,P.S. 360,2023,91.95668793,24.77611923
29Q381,District 29 Pre-K Center,2023,80.24500275,76.16098785
29Q492,"Mathematics, Science Research and Technology Magne",2019,84.1088028,42.66054916
29Q492,"Mathematics, Science Research and Technology Magne",2020,85.80767059,32.37409973
29Q492,"Mathematics, Science Research and Technology Magne",2021,89.08450317,28.80886459
29Q492,"Mathematics, Science Research and Technology Magne",2022,83.01212311,48.15789413
29Q492,"Mathematics, Science Research and Technology Magne",2023,89.54376984,29.1764698
29Q498,"Health, Arts, Robotics, and Technology High School",2019,85.89943695,41.5349884
29Q498,"Health, Arts, Robotics, and Technology High School",2020,87.69069672,36.54822159
29Q498,"Health, Arts, Robotics, and Technology High School",2021,88.13482666,31.85185242
29Q498,"Health, Arts, Robotics, and Technology High School",2022,84.12332916,55.88822174
29Q498,"Health, Arts, Robotics, and Technology High School",2023,84.87703705,49.01256561
30Q002,P.S. 002 Alfred Zimberg,2019,94.49200439,15.90163898
30Q002,P.S. 002 Alfred Zimberg,2020,94.47134399,15.97845554
30Q002,P.S. 002 Alfred Zimberg,2021,94.6738205,18.40148735
30Q002,P.S. 002 Alfred Zimberg,2022,90.58872986,38.84006882
30Q002,P.S. 002 Alfred Zimberg,2023,90.55310059,38.00978851
30Q010,I.S. 010 Horace Greeley,2019,94.25025177,17.99516869
30Q010,I.S. 010 Horace Greeley,2020,94.54454803,14.82381535
30Q010,I.S. 010 Horace Greeley,2021,90.0384903,31.87660599
30Q010,I.S. 010 Horace Greeley,2022,90.08969116,39.37823868
30Q010,I.S. 010 Horace Greeley,2023,90.59574127,36.53585815
30Q011,P.S. 011 Kathryn Phelan,2019,94.89958954,13.03911781
30Q011,P.S. 011 Kathryn Phelan,2020,94.34541321,16.04166603
30Q011,P.S. 011 Kathryn Phelan,2021,93.70424652,18.13898659
30Q011,P.S. 011 Kathryn Phelan,2022,91.36390686,31.45363426
30Q011,P.S. 011 Kathryn Phelan,2023,91.78910828,30.41775513
30Q017,P.S. 017 Henry David Thoreau,2019,92.71730042,24.02597427
30Q017,P.S. 017 Henry David Thoreau,2020,91.98985291,30.14586639
30Q017,P.S. 017 Henry David Thoreau,2021,86.89858246,39.0202713
30Q017,P.S. 017 Henry David Thoreau,2022,89.03498077,42.1875
30Q017,P.S. 017 Henry David Thoreau,2023,89.11665344,45.87458801
30Q069,P.S. 069 Jackson Heights,2019,95.30046844,12.215909
30Q069,P.S. 069 Jackson Heights,2020,94.58695221,15.31531525
30Q069,P.S. 069 Jackson Heights,2021,96.05121613,11.70568562
30Q069,P.S. 069 Jackson Heights,2022,92.23266602,29.24312019
30Q069,P.S. 069 Jackson Heights,2023,92.93119049,23.45390892
30Q070,P.S. 070,2019,94.00023651,19.53642464
30Q070,P.S. 070,2020,93.87593079,20.75919342
30Q070,P.S. 070,2021,92.34369659,27.001194
30Q070,P.S. 070,2022,90.55843353,36.10108185
30Q070,P.S. 070,2023,90.41241455,38.23870087
30Q076,P.S. 076 William Hallet,2019,91.39138794,33.47107315
30Q076,P.S. 076 William Hallet,2020,91.43536377,33.85650253
30Q076,P.S. 076 William Hallet,2021,85.40591431,43.44660187
30Q076,P.S. 076 William Hallet,2022,87.0402298,54.06698608
30Q076,P.S. 076 William Hallet,2023,86.45104218,58.58407211
30Q078,P.S./I.S. 78Q,2019,94.36637115,15.93264294
30Q078,P.S./I.S. 78Q,2020,94.3835144,17.18346214
30Q078,P.S./I.S. 78Q,2021,98.57157898,1.553672314
30Q078,P.S./I.S. 78Q,2022,93.0168457,23.32439613
30Q078,P.S./I.S. 78Q,2023,91.99589539,28.67737961
30Q084,P.S. 084 Steinway,2019,93.18424988,22.74247551
30Q084,P.S. 084 Steinway,2020,94.52599335,14.85507202
30Q084,P.S. 084 Steinway,2021,94.32557678,19.01408386
30Q084,P.S. 084 Steinway,2022,90.1958847,38.07947159
30Q084,P.S. 084 Steinway,2023,89.63483429,40.5099144
30Q085,P.S. 085 Judge Charles Vallone,2019,94.12147522,18.07228851
30Q085,P.S. 085 Judge Charles Vallone,2020,94.3387146,16.24441147
30Q085,P.S. 085 Judge Charles Vallone,2021,95.98154449,9.816971779
30Q085,P.S. 085 Judge Charles Vallone,2022,92.2854538,28.85906029
30Q085,P.S. 085 Judge Charles Vallone,2023,92.05256653000001,27.48735237
30Q092,P.S. 092 Harry T. Stewart Sr.,2019,95.59683228,10.7181139
30Q092,P.S. 092 Harry T. Stewart Sr.,2020,95.49958038,10.55495071
30Q092,P.S. 092 Harry T. Stewart Sr.,2021,92.57074738,25.25714302
30Q092,P.S. 092 Harry T. Stewart Sr.,2022,92.88158417,24.82915688
30Q092,P.S. 092 Harry T. Stewart Sr.,2023,92.76657867,25.49668884
30Q111,P.S. 111 Jacob Blackwell,2019,89.45049286,46.83544159
30Q111,P.S. 111 Jacob Blackwell,2020,89.69115448,38.09523773
30Q111,P.S. 111 Jacob Blackwell,2021,87.21490479,46.06741714
30Q111,P.S. 111 Jacob Blackwell,2022,83.58693695,63.125
30Q111,P.S. 111 Jacob Blackwell,2023,86.84171295,57.55395508
30Q112,P.S. 112 Dutch Kills,2019,90.5861969,36.70103073
30Q112,P.S. 112 Dutch Kills,2020,91.15390778,32.9493103
30Q112,P.S. 112 Dutch Kills,2021,90.71862793,28.98550797
30Q112,P.S. 112 Dutch Kills,2022,85.43010712,52.63158035
30Q112,P.S. 112 Dutch Kills,2023,86.67317963,56.23003006
30Q122,P.S. 122 Mamie Fay,2019,95.25705719,11.78571415
30Q122,P.S. 122 Mamie Fay,2020,95.53992462,11.48600101
30Q122,P.S. 122 Mamie Fay,2021,96.67276764,8.462733269
30Q122,P.S. 122 Mamie Fay,2022,93.52947235,19.14191437
30Q122,P.S. 122 Mamie Fay,2023,93.15093994,23.81756783
30Q126,Albert Shanker School for Visual and Performing Ar,2019,93.1918335,22.22222137
30Q126,Albert Shanker School for Visual and Performing Ar,2020,93.45054626,20.70552063
30Q126,Albert Shanker School for Visual and Performing Ar,2021,90.90531921,25.33783722
30Q126,Albert Shanker School for Visual and Performing Ar,2022,90.75026703,34.22130966
30Q126,Albert Shanker School for Visual and Performing Ar,2023,91.85723877,32.751091
30Q127,P.S. 127 Aerospace Science Magnet School,2019,93.02884674,25.56943512
30Q127,P.S. 127 Aerospace Science Magnet School,2020,93.49539948,21.73913002
30Q127,P.S. 127 Aerospace Science Magnet School,2021,92.01490021,26.36684227
30Q127,P.S. 127 Aerospace Science Magnet School,2022,89.55625916,42.71099854
30Q127,P.S. 127 Aerospace Science Magnet School,2023,91.21938324,35.78199005
30Q141,I.S. 141 The Steinway,2019,95.03907776,14.87263775
30Q141,I.S. 141 The Steinway,2020,95.29832458,11.74524403
30Q141,I.S. 141 The Steinway,2021,95.67444611,11.18587017
30Q141,I.S. 141 The Steinway,2022,92.09483337,26.80140686
30Q141,I.S. 141 The Steinway,2023,92.4832077,26.17079926
30Q145,I.S. 145 Joseph Pulitzer,2019,95.16934967,12.25184345
30Q145,I.S. 145 Joseph Pulitzer,2020,95.96315765,10.44340706
30Q145,I.S. 145 Joseph Pulitzer,2021,94.03346252,18.15422058
30Q145,I.S. 145 Joseph Pulitzer,2022,93.13909912,23.47127914
30Q145,I.S. 145 Joseph Pulitzer,2023,93.81793976,18.64728165
30Q148,P.S. 148 Queens,2019,94.49668884,16.56874275
30Q148,P.S. 148 Queens,2020,94.36152649,16.23296165
30Q148,P.S. 148 Queens,2021,92.80101776,22.96587944
30Q148,P.S. 148 Queens,2022,90.74449921,38.4313736
30Q148,P.S. 148 Queens,2023,91.28936768,33.01886749
30Q149,P.S. 149 Christa McAuliffe,2019,95.24880219,13.01369858
30Q149,P.S. 149 Christa McAuliffe,2020,94.78393555,14.7455864
30Q149,P.S. 149 Christa McAuliffe,2021,91.39238739,28.98052597
30Q149,P.S. 149 Christa McAuliffe,2022,91.97370911,30.14018631
30Q149,P.S. 149 Christa McAuliffe,2023,92.46484375,27.42514992
30Q150,P.S. 150 Queens,2019,94.53420258,15.814394
30Q150,P.S. 150 Queens,2020,94.72227478,14.90803528
30Q150,P.S. 150 Queens,2021,96.70265961,8.012820244
30Q150,P.S. 150 Queens,2022,93.04211426,23.2558136
30Q150,P.S. 150 Queens,2023,92.30046082,26.78132629
30Q151,P.S. 151 Mary D. Carter,2019,93.30451202,22.53164482
30Q151,P.S. 151 Mary D. Carter,2020,93.27916718,22.4852066
30Q151,P.S. 151 Mary D. Carter,2021,90.80923462,34.71337509
30Q151,P.S. 151 Mary D. Carter,2022,85.55955505,59.0116272
30Q151,P.S. 151 Mary D. Carter,2023,87.96834564,51.28205109
30Q152,P.S. 152 Gwendoline N. Alleyne School,2019,95.4013443,11.98858261
30Q152,P.S. 152 Gwendoline N. Alleyne School,2020,95.00483704,13.43589783
30Q152,P.S. 152 Gwendoline N. Alleyne School,2021,94.45664215,17.0760231
30Q152,P.S. 152 Gwendoline N. Alleyne School,2022,91.84851074,30.66157722
30Q152,P.S. 152 Gwendoline N. Alleyne School,2023,92.20413971,28.1842823
30Q166,P.S. 166 Henry Gradstein,2019,95.16075134,11.89555168
30Q166,P.S. 166 Henry Gradstein,2020,94.93696594,13.92016411
30Q166,P.S. 166 Henry Gradstein,2021,94.76321411,16.57579041
30Q166,P.S. 166 Henry Gradstein,2022,92.27918243,25.60975647
30Q166,P.S. 166 Henry Gradstein,2023,92.90518188,26.04166603
30Q171,P.S. 171 Peter G. Van Alst,2019,90.28009796,38.81188202
30Q171,P.S. 171 Peter G. Van Alst,2020,91.438591,32.16630173
30Q171,P.S. 171 Peter G. Van Alst,2021,87.57051086,38.79518127
30Q171,P.S. 171 Peter G. Van Alst,2022,86.64284515,52.77777863
30Q171,P.S. 171 Peter G. Van Alst,2023,86.68741608,54.72837067
30Q204,I.S. 204 Oliver W. Holmes,2019,92.5453949,27.72073936
30Q204,I.S. 204 Oliver W. Holmes,2020,93.8245697,22.82608604
30Q204,I.S. 204 Oliver W. Holmes,2021,93.08763885,18.36734772
30Q204,I.S. 204 Oliver W. Holmes,2022,91.15299225,33.2506218
30Q204,I.S. 204 Oliver W. Holmes,2023,90.77335358,38
30Q212,P.S. 212,2019,94.77363586,13.16425133
30Q212,P.S. 212,2020,95.06817627,13.42710972
30Q212,P.S. 212,2021,96.14539337,10.81081104
30Q212,P.S. 212,2022,92.64048004,26.32312012
30Q212,P.S. 212,2023,92.6050415,27.68532562
30Q222,P.S. Q222 - Fire Fighter Christopher A. Santora Sc,2019,92.77957916,26.05633736
30Q222,P.S. Q222 - Fire Fighter Christopher A. Santora Sc,2020,92.85215759,23.75886536
30Q222,P.S. Q222 - Fire Fighter Christopher A. Santora Sc,2021,92.20140839,26.55601692
30Q222,P.S. Q222 - Fire Fighter Christopher A. Santora Sc,2022,88.91596222,48.86877823
30Q222,P.S. Q222 - Fire Fighter Christopher A. Santora Sc,2023,90.22016144,40.67796707
30Q227,I.S. 227 Louis Armstrong,2019,96.03452301,9.073842049
30Q227,I.S. 227 Louis Armstrong,2020,96.74118805,6.087507725
30Q227,I.S. 227 Louis Armstrong,2021,93.63639069,18.84984016
30Q227,I.S. 227 Louis Armstrong,2022,92.84624481,22.36756134
30Q227,I.S. 227 Louis Armstrong,2023,94.51087189,15.37962341
30Q228,The Ivan Lafayette Early Childhood School of the A,2019,94.08705902,18.4375
30Q228,The Ivan Lafayette Early Childhood School of the A,2020,93.85077667,19.6013298
30Q228,The Ivan Lafayette Early Childhood School of the A,2021,95.79175568,11.24030972
30Q228,The Ivan Lafayette Early Childhood School of the A,2022,91.67977905,33.04347992
30Q228,The Ivan Lafayette Early Childhood School of the A,2023,91.33985901,32
30Q230,I.S. 230,2019,95.16603088,11.98156643
30Q230,I.S. 230,2020,96.220047,9.28512764
30Q230,I.S. 230,2021,92.18925476,27.32758713
30Q230,I.S. 230,2022,93.61599731,21.52347183
30Q230,I.S. 230,2023,93.30389404,21.36910248
30Q234,P.S. 234,2019,93.84680176,19.00990105
30Q234,P.S. 234,2020,93.990242,16.1702137
30Q234,P.S. 234,2021,96.04176331,13.64705753
30Q234,P.S. 234,2022,90.96359253,36.38554382
30Q234,P.S. 234,2023,90.29917145,39.25233459
30Q235,Academy for New Americans,2019,95.07840729,17.30769157
30Q235,Academy for New Americans,2020,96.09024048,10.09174347
30Q235,Academy for New Americans,2021,94.89644623,12.6315794
30Q235,Academy for New Americans,2022,92.93205261,24.05063248
30Q235,Academy for New Americans,2023,91.39573669,38.46154022
30Q258,Energy Tech High School,2019,91.22032928,26.49727821
30Q258,Energy Tech High School,2020,92.82360077,21.5500946
30Q258,Energy Tech High School,2021,91.7412796,22.93233109
30Q258,Energy Tech High School,2022,88.05768585,35.01872635
