nta_code,nta_name,dof_name,neighborhood,borough,year,number_of_sales,average_sale_price,median_sale_price,lowest_sale_price,highest_sale_price,hvi
BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,CARROLL GARDENS,Carroll Gardens,Brooklyn,2015,39,3630629.6666666665,2600000.0,435000,9000000,1635943.2059005254
BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,CARROLL GARDENS,Carroll Gardens,Brooklyn,2016,38,2577453.6666666665,2500000.0,550000,4775000,1704116.343837155
BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,CARROLL GARDENS,Carroll Gardens,Brooklyn,2017,34,2688428.6666666665,2802500.0,400000,5000000,1702717.909017665
BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,CARROLL GARDENS,Carroll Gardens,Brooklyn,2018,37,4089190.3333333335,3150000.0,529490,9150000,1512164.7760754267
BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,CARROLL GARDENS,Carroll Gardens,Brooklyn,2019,43,2830810.6666666665,2700000.0,228333,5450000,1578924.985787201
BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,CARROLL GARDENS,Carroll Gardens,Brooklyn,2020,22,2860240.3333333335,2900000.0,875000,4999500,1610369.0463747985
BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,CARROLL GARDENS,Carroll Gardens,Brooklyn,2021,51,3472597.0,2950000.0,1050000,6700000,1621252.5640397037
BK0601,Carroll Gardens-Cobble Hill-Gowanus-Red Hook,CARROLL GARDENS,Carroll Gardens,Brooklyn,2022,59,3497933.3333333335,3232500.0,250000,7225000,1752411.902329013
BK0602,Park Slope,PARK SLOPE,Park Slope,Brooklyn,2010,86,1804313.0,1850000.0,150000,3950000,850047.7360227295
BK0602,Park Slope,PARK SLOPE,Park Slope,Brooklyn,2011,96,1751563.3333333333,1775000.0,525000,3600000,871711.2900102014
BK0602,Park Slope,PARK SLOPE,Park Slope,Brooklyn,2012,104,2210553.3333333335,2050913.0,295423,5203550,908906.326890993
BK0602,Park Slope,PARK SLOPE,Park Slope,Brooklyn,2013,87,2275420.3333333335,2045000.0,300000,4750000,1033466.9849725886
BK0602,Park Slope,PARK SLOPE,Park Slope,Brooklyn,2014,90,2850225.0,2583750.0,551921,10775000,1225215.6020225147
BK0602,Park Slope,PARK SLOPE,Park Slope,Brooklyn,2015,83,3214529.6666666665,2875000.0,655043,12400000,1313240.617556121
BK0602,Park Slope,PARK SLOPE,Park Slope,Brooklyn,2016,75,3294457.6666666665,3120750.0,404000,7500000,1373513.2876676226
BK0602,Park Slope,PARK SLOPE,Park Slope,Brooklyn,2017,108,3439621.3333333335,3250000.0,260000,12600000,1377625.2185008645
BK0602,Park Slope,PARK SLOPE,Park Slope,Brooklyn,2018,94,3377929.0,2850500.0,400000,8580000,1311701.1915443342
BK0602,Park Slope,PARK SLOPE,Park Slope,Brooklyn,2019,79,3284667.3333333335,3200000.0,970000,5000000,1355556.720202811
BK0602,Park Slope,PARK SLOPE,Park Slope,Brooklyn,2020,73,3242439.6666666665,2975000.0,875000,6190000,1352550.6888196704
BK0602,Park Slope,PARK SLOPE,Park Slope,Brooklyn,2021,135,3657629.3333333335,3455000.0,202150,8000000,1346264.124219074
BK0602,Park Slope,PARK SLOPE,Park Slope,Brooklyn,2022,109,3945167.3333333335,3700000.0,581304,11700000,1423803.2558888132
BK0702,Sunset Park (West),SUNSET PARK,Sunset Park,Brooklyn,2010,166,642460.3333333334,695000.0,180000,1700000,412281.5578435757
BK0702,Sunset Park (West),SUNSET PARK,Sunset Park,Brooklyn,2011,173,670091.6666666666,762500.0,155000,1343000,409608.8884092654
BK0702,Sunset Park (West),SUNSET PARK,Sunset Park,Brooklyn,2012,181,656752.6666666666,719000.0,200000,2000000,408273.9249036419
BK0702,Sunset Park (West),SUNSET PARK,Sunset Park,Brooklyn,2013,183,800922.0,800000.0,230000,1840000,430507.4586318357
BK0702,Sunset Park (West),SUNSET PARK,Sunset Park,Brooklyn,2014,202,920542.6666666666,950000.0,250000,2200000,472011.1157484523
BK0702,Sunset Park (West),SUNSET PARK,Sunset Park,Brooklyn,2015,203,1081138.3333333333,995000.0,250000,3000000,496214.29152874835
BK0702,Sunset Park (West),SUNSET PARK,Sunset Park,Brooklyn,2016,173,1102581.0,990000.0,269851,3100000,550463.8960467491
BK0702,Sunset Park (West),SUNSET PARK,Sunset Park,Brooklyn,2017,172,1253453.0,1217500.0,260000,2850000,606386.2365890053
BK0702,Sunset Park (West),SUNSET PARK,Sunset Park,Brooklyn,2018,153,1395710.3333333333,1300000.0,243653,4600000,618148.8446584343
BK0702,Sunset Park (West),SUNSET PARK,Sunset Park,Brooklyn,2019,123,1319848.0,1217500.0,200000,3100000,643949.214601533
BK0702,Sunset Park (West),SUNSET PARK,Sunset Park,Brooklyn,2020,102,1221821.3333333333,1300000.0,400000,2875122,615567.3840056008
BK0702,Sunset Park (West),SUNSET PARK,Sunset Park,Brooklyn,2021,176,1421201.6666666667,1330000.0,200062,14840000,606255.9505834252
BK0702,Sunset Park (West),SUNSET PARK,Sunset Park,Brooklyn,2022,187,1474897.3333333333,1370000.0,200000,4678880,619134.4657406405
BK0703,Sunset Park (Central),SUNSET PARK,Sunset Park,Brooklyn,2010,166,642460.3333333334,695000.0,180000,1700000,412281.5578435757
BK0703,Sunset Park (Central),SUNSET PARK,Sunset Park,Brooklyn,2011,173,670091.6666666666,762500.0,155000,1343000,409608.8884092654
BK0703,Sunset Park (Central),SUNSET PARK,Sunset Park,Brooklyn,2012,181,656752.6666666666,719000.0,200000,2000000,408273.9249036419
BK0703,Sunset Park (Central),SUNSET PARK,Sunset Park,Brooklyn,2013,183,800922.0,800000.0,230000,1840000,430507.4586318357
BK0703,Sunset Park (Central),SUNSET PARK,Sunset Park,Brooklyn,2014,202,920542.6666666666,950000.0,250000,2200000,472011.1157484523
BK0703,Sunset Park (Central),SUNSET PARK,Sunset Park,Brooklyn,2015,203,1081138.3333333333,995000.0,250000,3000000,496214.29152874835
BK0703,Sunset Park (Central),SUNSET PARK,Sunset Park,Brooklyn,2016,173,1102581.0,990000.0,269851,3100000,550463.8960467491
BK0703,Sunset Park (Central),SUNSET PARK,Sunset Park,Brooklyn,2017,172,1253453.0,1217500.0,260000,2850000,606386.2365890053
BK0703,Sunset Park (Central),SUNSET PARK,Sunset Park,Brooklyn,2018,153,1395710.3333333333,1300000.0,243653,4600000,618148.8446584343
BK0703,Sunset Park (Central),SUNSET PARK,Sunset Park,Brooklyn,2019,123,1319848.0,1217500.0,200000,3100000,643949.214601533
BK0703,Sunset Park (Central),SUNSET PARK,Sunset Park,Brooklyn,2020,102,1221821.3333333333,1300000.0,400000,2875122,615567.3840056008
BK0703,Sunset Park (Central),SUNSET PARK,Sunset Park,Brooklyn,2021,176,1421201.6666666667,1330000.0,200062,14840000,606255.9505834252
BK0703,Sunset Park (Central),SUNSET PARK,Sunset Park,Brooklyn,2022,187,1474897.3333333333,1370000.0,200000,4678880,619134.4657406405
BK0801,Prospect Heights,PROSPECT HEIGHTS,Prospect Heights,Brooklyn,2010,24,1080255.6666666667,1043750.0,450000,1925000,1048527.3458434775
BK0801,Prospect Heights,PROSPECT HEIGHTS,Prospect Heights,Brooklyn,2011,17,894719.0,1020000.0,288990,1897000,1065411.0473365958
BK0801,Prospect Heights,PROSPECT HEIGHTS,Prospect Heights,Brooklyn,2012,20,1694286.0,1518750.0,850000,2975000,1076204.2750644612
BK0801,Prospect Heights,PROSPECT HEIGHTS,Prospect Heights,Brooklyn,2013,28,1259793.3333333333,1250000.0,360000,3300000,1189417.813373914
BK0801,Prospect Heights,PROSPECT HEIGHTS,Prospect Heights,Brooklyn,2014,27,1863463.0,1857000.0,300000,3500000,1412301.2350956425
BK0801,Prospect Heights,PROSPECT HEIGHTS,Prospect Heights,Brooklyn,2015,25,2689752.6666666665,2600000.0,525000,4425000,1547929.4319872372
BK0801,Prospect Heights,PROSPECT HEIGHTS,Prospect Heights,Brooklyn,2016,19,3114476.3333333335,3300000.0,1610000,4200000,1610938.5126315467
BK0801,Prospect Heights,PROSPECT HEIGHTS,Prospect Heights,Brooklyn,2017,11,2441516.6666666665,2250000.0,1750000,3200000,1572477.3310315164
BK0801,Prospect Heights,PROSPECT HEIGHTS,Prospect Heights,Brooklyn,2018,14,2715875.0,2642500.0,1450000,3657000,1472854.4963659008
BK0801,Prospect Heights,PROSPECT HEIGHTS,Prospect Heights,Brooklyn,2019,17,2411037.0,2495000.0,815000,3660000,1378315.6780054818
BK0801,Prospect Heights,PROSPECT HEIGHTS,Prospect Heights,Brooklyn,2020,35,2417915.6666666665,2275000.0,850000,4999900,1272854.3799453347
BK0801,Prospect Heights,PROSPECT HEIGHTS,Prospect Heights,Brooklyn,2021,35,2685513.0,2800000.0,930000,4350000,1248652.9890802454
BK0801,Prospect Heights,PROSPECT HEIGHTS,Prospect Heights,Brooklyn,2022,32,3406825.6666666665,3705000.0,200000,6390000,1336366.3492548126
BK0802,Crown Heights (North),CROWN HEIGHTS,Crown Heights,Brooklyn,2010,143,530668.6666666666,455000.0,150000,5666375,416803.8267581556
BK0802,Crown Heights (North),CROWN HEIGHTS,Crown Heights,Brooklyn,2011,146,472383.6666666667,451250.0,150000,1050000,415702.8849027099
BK0802,Crown Heights (North),CROWN HEIGHTS,Crown Heights,Brooklyn,2012,180,567652.3333333334,538000.0,200000,2260000,438558.0158321834
BK0802,Crown Heights (North),CROWN HEIGHTS,Crown Heights,Brooklyn,2013,238,661528.3333333334,630000.0,200000,1700000,498538.4377181688
BK0802,Crown Heights (North),CROWN HEIGHTS,Crown Heights,Brooklyn,2014,263,835783.3333333334,750000.0,200000,5942670,596028.137209941
BK0802,Crown Heights (North),CROWN HEIGHTS,Crown Heights,Brooklyn,2015,246,1027201.6666666666,967500.0,200000,4700000,702006.0079374675
BK0802,Crown Heights (North),CROWN HEIGHTS,Crown Heights,Brooklyn,2016,242,1115585.0,1050000.0,223750,7463514,792563.3206559521
BK0802,Crown Heights (North),CROWN HEIGHTS,Crown Heights,Brooklyn,2017,217,1183899.3333333333,1010000.0,205000,5450000,861064.8394255793
BK0802,Crown Heights (North),CROWN HEIGHTS,Crown Heights,Brooklyn,2018,194,1193169.6666666667,1100000.0,272500,4026000,897343.2204124212
BK0802,Crown Heights (North),CROWN HEIGHTS,Crown Heights,Brooklyn,2019,175,1205997.0,1020000.0,239688,19900000,928422.5399967692
BK0802,Crown Heights (North),CROWN HEIGHTS,Crown Heights,Brooklyn,2020,115,1287870.0,1225000.0,288990,3120000,910835.1930777108
BK0802,Crown Heights (North),CROWN HEIGHTS,Crown Heights,Brooklyn,2021,173,1693358.3333333333,1300000.0,375000,22072796,913952.673659604
BK0802,Crown Heights (North),CROWN HEIGHTS,Crown Heights,Brooklyn,2022,183,1567653.3333333333,1600000.0,350000,4250000,972782.3173754746
BK1001,Bay Ridge,BAY RIDGE,Bay Ridge,Brooklyn,2010,236,740502.3333333334,747500.0,150000,4650000,578221.2830962258
BK1001,Bay Ridge,BAY RIDGE,Bay Ridge,Brooklyn,2011,188,778069.6666666666,760750.0,200000,2750000,576853.5578308277
BK1001,Bay Ridge,BAY RIDGE,Bay Ridge,Brooklyn,2012,219,771781.0,745000.0,226040,2800000,588813.942011973
BK1001,Bay Ridge,BAY RIDGE,Bay Ridge,Brooklyn,2013,245,825486.0,783250.0,200000,2850000,610185.1869521822
BK1001,Bay Ridge,BAY RIDGE,Bay Ridge,Brooklyn,2014,257,930607.0,904000.0,200000,3580000,659981.017607896
BK1001,Bay Ridge,BAY RIDGE,Bay Ridge,Brooklyn,2015,290,1014207.0,967000.0,200000,4400000,733861.8065245192
BK1001,Bay Ridge,BAY RIDGE,Bay Ridge,Brooklyn,2016,249,1161004.6666666667,1099000.0,234000,2930000,841049.4345329185
BK1001,Bay Ridge,BAY RIDGE,Bay Ridge,Brooklyn,2017,234,1265179.0,1227375.0,200000,3375000,952115.9835898349
BK1001,Bay Ridge,BAY RIDGE,Bay Ridge,Brooklyn,2018,271,1239818.3333333333,1200000.0,257179,3680000,1025771.7872766862
BK1001,Bay Ridge,BAY RIDGE,Bay Ridge,Brooklyn,2019,220,1235228.0,1247500.0,350000,3750000,985867.8091078993
BK1001,Bay Ridge,BAY RIDGE,Bay Ridge,Brooklyn,2020,210,1269032.0,1200000.0,350000,3250000,907188.1448956932
BK1001,Bay Ridge,BAY RIDGE,Bay Ridge,Brooklyn,2021,306,1320526.3333333333,1300000.0,250000,4350000,908566.5839543556
BK1001,Bay Ridge,BAY RIDGE,Bay Ridge,Brooklyn,2022,300,1374012.6666666667,1300000.0,227500,7425000,890611.1448326516
BK1002,Dyker Heights,DYKER HEIGHTS,Dyker Heights,Brooklyn,2010,127,696655.0,700000.0,150000,1685000,591426.295966661
BK1002,Dyker Heights,DYKER HEIGHTS,Dyker Heights,Brooklyn,2011,114,744816.3333333334,715000.0,290000,1900000,591967.3539966227
BK1002,Dyker Heights,DYKER HEIGHTS,Dyker Heights,Brooklyn,2012,159,732191.0,725000.0,200000,1840000,596539.525088028
BK1002,Dyker Heights,DYKER HEIGHTS,Dyker Heights,Brooklyn,2013,165,780543.6666666666,790000.0,200000,1860000,616872.7764717789
BK1002,Dyker Heights,DYKER HEIGHTS,Dyker Heights,Brooklyn,2014,163,825244.6666666666,890000.0,235000,1350000,671086.124612092
BK1002,Dyker Heights,DYKER HEIGHTS,Dyker Heights,Brooklyn,2015,132,1035740.0,1065000.0,210000,2099000,738113.934181211
BK1002,Dyker Heights,DYKER HEIGHTS,Dyker Heights,Brooklyn,2016,146,1061528.0,1111500.0,300000,2000000,818728.2996382611
BK1002,Dyker Heights,DYKER HEIGHTS,Dyker Heights,Brooklyn,2017,143,1151784.3333333333,1200000.0,228000,3150000,878601.9515758102
BK1002,Dyker Heights,DYKER HEIGHTS,Dyker Heights,Brooklyn,2018,145,1255556.6666666667,1250000.0,200000,3380000,911055.5863021138
BK1002,Dyker Heights,DYKER HEIGHTS,Dyker Heights,Brooklyn,2019,131,1259353.3333333333,1282500.0,210455,5237000,962359.4931739239
BK1002,Dyker Heights,DYKER HEIGHTS,Dyker Heights,Brooklyn,2020,130,1249126.0,1155000.0,250000,8530000,968094.8113402836
BK1002,Dyker Heights,DYKER HEIGHTS,Dyker Heights,Brooklyn,2021,211,1268464.0,1317500.0,280000,2810000,974672.3894681035
BK1002,Dyker Heights,DYKER HEIGHTS,Dyker Heights,Brooklyn,2022,206,1407642.3333333333,1439450.0,200000,3500000,1039600.721847159
BK1101,Bensonhurst,BENSONHURST,Bensonhurst,Brooklyn,2010,203,683753.3333333334,680000.0,175000,1525000,476121.36832980067
BK1101,Bensonhurst,BENSONHURST,Bensonhurst,Brooklyn,2011,174,753983.0,738000.0,195000,1800000,482721.0274434588
BK1101,Bensonhurst,BENSONHURST,Bensonhurst,Brooklyn,2012,205,717547.3333333334,700000.0,200000,1550000,496303.38792686677
BK1101,Bensonhurst,BENSONHURST,Bensonhurst,Brooklyn,2013,235,795183.0,770000.0,225000,2100000,521804.9164464657
BK1101,Bensonhurst,BENSONHURST,Bensonhurst,Brooklyn,2014,202,867701.6666666666,850000.0,230000,1767000,575798.8658987592
BK1101,Bensonhurst,BENSONHURST,Bensonhurst,Brooklyn,2015,177,915883.6666666666,944000.0,200500,1650000,630305.1478252028
BK1101,Bensonhurst,BENSONHURST,Bensonhurst,Brooklyn,2016,241,1020387.3333333334,990000.0,200000,3955000,696548.7512892655
BK1101,Bensonhurst,BENSONHURST,Bensonhurst,Brooklyn,2017,201,1208610.0,1207500.0,300000,3950000,760078.293586317
BK1101,Bensonhurst,BENSONHURST,Bensonhurst,Brooklyn,2018,176,1166246.6666666667,1185000.0,262500,3100000,812407.217814364
BK1101,Bensonhurst,BENSONHURST,Bensonhurst,Brooklyn,2019,172,1214235.6666666667,1205000.0,542000,2350000,859792.7604792682
BK1101,Bensonhurst,BENSONHURST,Bensonhurst,Brooklyn,2020,129,1160608.0,1175000.0,250000,3500000,844151.7065461896
BK1101,Bensonhurst,BENSONHURST,Bensonhurst,Brooklyn,2021,235,1232134.0,1200000.0,333000,2880000,846096.5377350278
BK1101,Bensonhurst,BENSONHURST,Bensonhurst,Brooklyn,2022,218,1304359.0,1350000.0,232000,3000000,887390.7395549966
BK1102,Bath Beach,BATH BEACH,Bath Beach,Brooklyn,2010,92,664522.3333333334,654000.0,175000,1282995,548149.4306385713
BK1102,Bath Beach,BATH BEACH,Bath Beach,Brooklyn,2011,82,653971.6666666666,600000.0,390000,1480000,566133.079649599
BK1102,Bath Beach,BATH BEACH,Bath Beach,Brooklyn,2012,92,713539.3333333334,650000.0,270000,2220000,589301.3381585147
BK1102,Bath Beach,BATH BEACH,Bath Beach,Brooklyn,2013,94,754742.0,685000.0,240000,1707200,623664.84553348
BK1102,Bath Beach,BATH BEACH,Bath Beach,Brooklyn,2014,114,862045.3333333334,750000.0,250000,2400000,679994.415198155
BK1102,Bath Beach,BATH BEACH,Bath Beach,Brooklyn,2015,97,1004567.6666666666,840000.0,200000,2600000,719771.1296548842
BK1102,Bath Beach,BATH BEACH,Bath Beach,Brooklyn,2016,111,1023942.0,917500.0,340000,2050000,773150.0715857666
BK1102,Bath Beach,BATH BEACH,Bath Beach,Brooklyn,2017,95,1116939.6666666667,999000.0,293700,4680000,817466.5905976071
BK1102,Bath Beach,BATH BEACH,Bath Beach,Brooklyn,2018,88,1095219.0,990000.0,300000,3500000,834824.0559937732
BK1102,Bath Beach,BATH BEACH,Bath Beach,Brooklyn,2019,90,1173318.6666666667,998000.0,200000,2200000,803359.3681949913
BK1102,Bath Beach,BATH BEACH,Bath Beach,Brooklyn,2020,79,1092074.6666666667,965000.0,300000,2117960,760423.6277845339
BK1102,Bath Beach,BATH BEACH,Bath Beach,Brooklyn,2021,132,1210973.0,1029750.0,240000,2800000,747233.0510947368
BK1102,Bath Beach,BATH BEACH,Bath Beach,Brooklyn,2022,125,1264854.0,1215000.0,230000,2430000,767690.7268967034
BK1103,Gravesend (West),GRAVESEND,Gravesend,Brooklyn,2010,166,636591.0,610000.0,180000,1344090,470506.1122772019
BK1103,Gravesend (West),GRAVESEND,Gravesend,Brooklyn,2011,187,618718.0,628000.0,150000,1255000,477902.59097342246
BK1103,Gravesend (West),GRAVESEND,Gravesend,Brooklyn,2012,191,686439.6666666666,650000.0,200000,1450000,486685.22505126894
BK1103,Gravesend (West),GRAVESEND,Gravesend,Brooklyn,2013,238,696054.3333333334,670000.0,200000,1400000,515834.75128988083
BK1103,Gravesend (West),GRAVESEND,Gravesend,Brooklyn,2014,243,755093.0,729000.0,200000,1300000,561187.6397897474
BK1103,Gravesend (West),GRAVESEND,Gravesend,Brooklyn,2015,242,829866.3333333334,860000.0,216500,1625000,620539.8727224363
BK1103,Gravesend (West),GRAVESEND,Gravesend,Brooklyn,2016,225,904511.6666666666,912500.0,207000,1650000,681272.467876132
BK1103,Gravesend (West),GRAVESEND,Gravesend,Brooklyn,2017,209,974250.6666666666,910000.0,200000,2016135,748750.3118343637
BK1103,Gravesend (West),GRAVESEND,Gravesend,Brooklyn,2018,195,1019274.3333333334,990000.0,200000,2100000,789773.6876654243
BK1103,Gravesend (West),GRAVESEND,Gravesend,Brooklyn,2019,187,1037744.6666666666,1040000.0,300000,2050000,822379.6212155512
BK1103,Gravesend (West),GRAVESEND,Gravesend,Brooklyn,2020,145,1067419.0,998000.0,304000,2300000,808501.8935954124
BK1103,Gravesend (West),GRAVESEND,Gravesend,Brooklyn,2021,254,1120038.6666666667,999000.0,200500,2242000,808410.9338869746
BK1103,Gravesend (West),GRAVESEND,Gravesend,Brooklyn,2022,260,1146581.6666666667,1095000.0,200000,2500000,816436.8999075374
BK1201,Sunset Park (East)-Borough Park (West),BOROUGH PARK,Borough Park,Brooklyn,2010,269,689543.0,672500.0,160000,2450000,564131.4811937683
BK1201,Sunset Park (East)-Borough Park (West),BOROUGH PARK,Borough Park,Brooklyn,2011,254,678591.6666666666,700000.0,172301,3100000,566408.4112952743
BK1201,Sunset Park (East)-Borough Park (West),BOROUGH PARK,Borough Park,Brooklyn,2012,278,796556.6666666666,750000.0,200000,1900000,576444.0131953581
BK1201,Sunset Park (East)-Borough Park (West),BOROUGH PARK,Borough Park,Brooklyn,2013,317,795396.0,750000.0,225000,2922888,606994.946203556
BK1201,Sunset Park (East)-Borough Park (West),BOROUGH PARK,Borough Park,Brooklyn,2014,289,950019.0,910000.0,210000,3205000,669563.2331333789
BK1201,Sunset Park (East)-Borough Park (West),BOROUGH PARK,Borough Park,Brooklyn,2015,312,1024762.3333333334,954750.0,220000,3300000,709563.9936213079
BK1201,Sunset Park (East)-Borough Park (West),BOROUGH PARK,Borough Park,Brooklyn,2016,316,1200167.3333333333,1100000.0,285700,5000000,779923.0791475385
BK1201,Sunset Park (East)-Borough Park (West),BOROUGH PARK,Borough Park,Brooklyn,2017,290,1305870.0,1180000.0,200000,4400000,846228.2153135164
BK1201,Sunset Park (East)-Borough Park (West),BOROUGH PARK,Borough Park,Brooklyn,2018,257,1384102.6666666667,1277500.0,246331,4500000,908789.9912809781
BK1201,Sunset Park (East)-Borough Park (West),BOROUGH PARK,Borough Park,Brooklyn,2019,258,1370716.0,1300000.0,200000,5700000,938553.6859023761
BK1201,Sunset Park (East)-Borough Park (West),BOROUGH PARK,Borough Park,Brooklyn,2020,241,1384841.0,1300000.0,250000,4000000,894551.1419731923
BK1201,Sunset Park (East)-Borough Park (West),BOROUGH PARK,Borough Park,Brooklyn,2021,401,1448466.0,1300000.0,200000,3700000,902199.1579494724
BK1201,Sunset Park (East)-Borough Park (West),BOROUGH PARK,Borough Park,Brooklyn,2022,332,1622732.6666666667,1530000.0,200000,4985000,962955.55679043
BK1202,Borough Park,BOROUGH PARK,Borough Park,Brooklyn,2010,269,689543.0,672500.0,160000,2450000,564131.4811937683
BK1202,Borough Park,BOROUGH PARK,Borough Park,Brooklyn,2011,254,678591.6666666666,700000.0,172301,3100000,566408.4112952743
BK1202,Borough Park,BOROUGH PARK,Borough Park,Brooklyn,2012,278,796556.6666666666,750000.0,200000,1900000,576444.0131953581
BK1202,Borough Park,BOROUGH PARK,Borough Park,Brooklyn,2013,317,795396.0,750000.0,225000,2922888,606994.946203556
BK1202,Borough Park,BOROUGH PARK,Borough Park,Brooklyn,2014,289,950019.0,910000.0,210000,3205000,669563.2331333789
BK1202,Borough Park,BOROUGH PARK,Borough Park,Brooklyn,2015,312,1024762.3333333334,954750.0,220000,3300000,709563.9936213079
BK1202,Borough Park,BOROUGH PARK,Borough Park,Brooklyn,2016,316,1200167.3333333333,1100000.0,285700,5000000,779923.0791475385
BK1202,Borough Park,BOROUGH PARK,Borough Park,Brooklyn,2017,290,1305870.0,1180000.0,200000,4400000,846228.2153135164
BK1202,Borough Park,BOROUGH PARK,Borough Park,Brooklyn,2018,257,1384102.6666666667,1277500.0,246331,4500000,908789.9912809781
BK1202,Borough Park,BOROUGH PARK,Borough Park,Brooklyn,2019,258,1370716.0,1300000.0,200000,5700000,938553.6859023761
