,GEOID,tract,NTA2020,NTAName,Total Estimate,White alone Estimate,Black or African American alone Estimate,American Indian and Alaska Native alone Estimate,Asian alone Estimate,Native Hawaiian and Other Pacific Islander alone Estimate,Some Other Race alone Estimate,Two or More Races Estimate,Two races including Some Other Race Estimate,"Two races excluding Some Other Race, and three or more races Estimate",Median Income In The Past 12 Months (In 2020 Inflation-Adjusted Dollars)
279,36005033601,033601,BX1104,Allerton,5121.0,977.0,2002.0,0.0,176.0,0.0,1522.0,444.0,435.0,9.0,27602.0
280,36005033602,033602,BX1201,Williamsbridge-Olinville,1678.0,224.0,1113.0,0.0,32.0,0.0,260.0,49.0,49.0,0.0,30625.0
281,36005033801,033801,BX1104,Allerton,2261.0,360.0,1073.0,16.0,45.0,0.0,559.0,208.0,83.0,125.0,33070.0
282,36005033802,033802,BX1201,Williamsbridge-Olinville,1687.0,317.0,519.0,0.0,86.0,0.0,715.0,50.0,0.0,50.0,21030.0
283,36005034000,034000,BX1104,Allerton,5683.0,1192.0,2138.0,49.0,295.0,36.0,1778.0,195.0,125.0,70.0,28766.0
284,36005034200,034200,BX1104,Allerton,1698.0,186.0,941.0,0.0,56.0,0.0,446.0,69.0,45.0,24.0,34543.0
285,36005034300,034300,BX0803,Riverdale-Spuyten Duyvil,1660.0,639.0,286.0,0.0,76.0,0.0,452.0,207.0,132.0,75.0,37139.0
286,36005034400,034400,BX1103,Pelham Gardens,2202.0,306.0,1177.0,11.0,191.0,0.0,404.0,113.0,46.0,67.0,29825.0
287,36005034800,034800,BX1103,Pelham Gardens,5914.0,696.0,3078.0,0.0,50.0,0.0,1110.0,980.0,805.0,175.0,25855.0
288,36005035900,035900,BX0601,West Farms,2107.0,212.0,576.0,43.0,28.0,0.0,947.0,301.0,233.0,68.0,19092.0
289,36005036000,036000,BX1103,Pelham Gardens,3118.0,631.0,1744.0,22.0,185.0,0.0,408.0,128.0,118.0,10.0,35199.0
290,36005036300,036300,BX0601,West Farms,7021.0,1619.0,2419.0,82.0,0.0,107.0,1841.0,953.0,603.0,350.0,14950.0
291,36005036400,036400,BX1202,Eastchester-Edenwald-Baychester,2618.0,66.0,2335.0,0.0,0.0,0.0,155.0,62.0,62.0,0.0,27652.0
292,36005036501,036501,BX0602,Tremont,3986.0,713.0,2077.0,0.0,0.0,0.0,804.0,392.0,321.0,71.0,18889.0
293,36005036800,036800,BX1201,Williamsbridge-Olinville,2204.0,121.0,1651.0,3.0,13.0,0.0,318.0,98.0,78.0,20.0,29777.0
294,36005036901,036901,BX0602,Tremont,2041.0,295.0,1095.0,37.0,0.0,0.0,533.0,81.0,58.0,23.0,14942.0
295,36005036902,036902,BX0602,Tremont,2086.0,562.0,967.0,3.0,0.0,0.0,511.0,43.0,28.0,15.0,11631.0
296,36005037000,037000,BX1201,Williamsbridge-Olinville,2316.0,105.0,1633.0,0.0,194.0,0.0,326.0,58.0,6.0,52.0,31586.0
297,36005037100,037100,BX0602,Tremont,4242.0,1141.0,1463.0,44.0,38.0,0.0,1111.0,445.0,264.0,181.0,18793.0
298,36005037200,037200,BX1201,Williamsbridge-Olinville,2174.0,378.0,886.0,103.0,106.0,0.0,616.0,85.0,63.0,22.0,30730.0
299,36005037300,037300,BX0602,Tremont,6191.0,608.0,3359.0,59.0,0.0,0.0,1212.0,953.0,924.0,29.0,17266.0
300,36005037400,037400,BX1201,Williamsbridge-Olinville,3692.0,429.0,1703.0,0.0,124.0,0.0,894.0,542.0,479.0,63.0,17485.0
301,36005037504,037504,BX0602,Tremont,3361.0,1276.0,1376.0,70.0,0.0,35.0,579.0,25.0,0.0,25.0,15038.0
302,36005038200,038200,BX1201,Williamsbridge-Olinville,3017.0,189.0,2411.0,0.0,42.0,0.0,366.0,9.0,0.0,9.0,26493.0
303,36005038301,038301,BX0503,Fordham Heights,5034.0,400.0,1513.0,0.0,70.0,0.0,2721.0,330.0,215.0,115.0,21268.0
304,36005038600,038600,BX1202,Eastchester-Edenwald-Baychester,9481.0,148.0,7248.0,0.0,598.0,0.0,1012.0,475.0,221.0,254.0,29863.0
305,36005038700,038700,BX0603,Belmont,3679.0,480.0,713.0,0.0,38.0,0.0,2448.0,0.0,0.0,0.0,22314.0
306,36005038800,038800,BX1201,Williamsbridge-Olinville,2888.0,274.0,2212.0,0.0,23.0,0.0,363.0,16.0,16.0,0.0,31478.0
307,36005039000,039000,BX1201,Williamsbridge-Olinville,2853.0,118.0,2082.0,0.0,24.0,0.0,15.0,614.0,334.0,280.0,30245.0
308,36005039100,039100,BX0603,Belmont,7559.0,1944.0,1235.0,0.0,142.0,0.0,3948.0,290.0,178.0,112.0,16849.0
309,36005039200,039200,BX1201,Williamsbridge-Olinville,1648.0,80.0,1297.0,0.0,5.0,0.0,154.0,112.0,76.0,36.0,36115.0
310,36005039400,039400,BX1201,Williamsbridge-Olinville,5369.0,646.0,3332.0,159.0,0.0,0.0,914.0,318.0,284.0,34.0,28838.0
311,36005039600,039600,BX1201,Williamsbridge-Olinville,4519.0,482.0,3177.0,0.0,14.0,0.0,807.0,39.0,39.0,0.0,22205.0
312,36005039800,039800,BX1201,Williamsbridge-Olinville,4152.0,287.0,3009.0,0.0,0.0,0.0,604.0,252.0,252.0,0.0,33094.0
313,36005040302,040302,BX0702,Bedford Park,5125.0,365.0,492.0,32.0,118.0,0.0,4044.0,74.0,74.0,0.0,17272.0
314,36005040303,040303,BX0702,Bedford Park,4335.0,833.0,755.0,245.0,32.0,0.0,2141.0,329.0,296.0,33.0,18819.0
315,36005040304,040304,BX0702,Bedford Park,3215.0,435.0,569.0,0.0,107.0,0.0,1997.0,107.0,94.0,13.0,20940.0
316,36005040400,040400,BX1201,Williamsbridge-Olinville,3514.0,280.0,2837.0,49.0,0.0,0.0,347.0,1.0,0.0,1.0,43088.0
317,36005040501,040501,BX0702,Bedford Park,4128.0,170.0,491.0,0.0,103.0,0.0,3088.0,276.0,276.0,0.0,20672.0
318,36005040502,040502,BX0702,Bedford Park,7293.0,516.0,2578.0,31.0,335.0,0.0,3693.0,140.0,121.0,19.0,22093.0
319,36005040600,040600,BX1201,Williamsbridge-Olinville,3613.0,437.0,2698.0,0.0,78.0,0.0,191.0,209.0,160.0,49.0,24958.0
320,36005040701,040701,BX0702,Bedford Park,3101.0,752.0,367.0,78.0,41.0,0.0,1572.0,291.0,273.0,18.0,23729.0
321,36005040702,040702,BX0702,Bedford Park,6641.0,1047.0,990.0,0.0,241.0,0.0,3997.0,366.0,74.0,292.0,20287.0
322,36005040800,040800,BX1201,Williamsbridge-Olinville,4709.0,540.0,3083.0,101.0,28.0,0.0,778.0,179.0,35.0,144.0,20560.0
323,36005041500,041500,BX0702,Bedford Park,6103.0,876.0,805.0,30.0,105.0,0.0,4242.0,45.0,0.0,45.0,20238.0
324,36005041900,041900,BX0703,Norwood,6090.0,1763.0,1082.0,0.0,726.0,0.0,2181.0,338.0,164.0,174.0,20923.0
325,36005042000,042000,BX1203,Wakefield-Woodlawn,4260.0,747.0,2601.0,123.0,168.0,0.0,543.0,78.0,0.0,78.0,20039.0
326,36005042200,042200,BX1203,Wakefield-Woodlawn,2864.0,133.0,2142.0,0.0,37.0,0.0,478.0,74.0,0.0,74.0,32169.0
327,36005042300,042300,BX0703,Norwood,4033.0,1542.0,483.0,18.0,261.0,0.0,1406.0,323.0,111.0,212.0,26176.0
328,36005042400,042400,BX1203,Wakefield-Woodlawn,2608.0,588.0,1684.0,7.0,57.0,0.0,239.0,33.0,27.0,6.0,35510.0
329,36005042800,042800,BX1203,Wakefield-Woodlawn,1976.0,165.0,1349.0,0.0,11.0,0.0,362.0,89.0,19.0,70.0,37610.0
330,36005042902,042902,BX0703,Norwood,3865.0,548.0,1417.0,67.0,100.0,0.0,1519.0,214.0,123.0,91.0,22289.0
331,36005043000,043000,BX1203,Wakefield-Woodlawn,3496.0,312.0,2071.0,0.0,276.0,0.0,626.0,211.0,0.0,211.0,29659.0
332,36005043101,043101,BX0703,Norwood,5693.0,1777.0,1516.0,0.0,794.0,0.0,1437.0,169.0,0.0,169.0,20095.0
333,36005043400,043400,BX1203,Wakefield-Woodlawn,3796.0,486.0,2367.0,0.0,92.0,0.0,648.0,203.0,157.0,46.0,35093.0
334,36005043600,043600,BX1203,Wakefield-Woodlawn,1927.0,139.0,1510.0,0.0,164.0,0.0,101.0,13.0,13.0,0.0,40354.0
335,36005044200,044200,BX1203,Wakefield-Woodlawn,4022.0,426.0,3236.0,0.0,0.0,0.0,278.0,82.0,42.0,40.0,21620.0
336,36005044400,044400,BX1203,Wakefield-Woodlawn,4472.0,463.0,3257.0,102.0,252.0,0.0,72.0,326.0,326.0,0.0,31582.0
337,36005044800,044800,BX1203,Wakefield-Woodlawn,2068.0,94.0,1801.0,0.0,0.0,0.0,158.0,15.0,0.0,15.0,41536.0
338,36005044901,044901,BX1203,Wakefield-Woodlawn,1762.0,1379.0,150.0,8.0,37.0,0.0,91.0,97.0,9.0,88.0,46276.0
339,36005044902,044902,BX1203,Wakefield-Woodlawn,2049.0,1298.0,189.0,0.0,124.0,0.0,372.0,66.0,39.0,27.0,42047.0
340,36005045600,045600,BX1202,Eastchester-Edenwald-Baychester,3401.0,792.0,2115.0,0.0,0.0,0.0,320.0,174.0,116.0,58.0,44500.0
341,36005045800,045800,BX1202,Eastchester-Edenwald-Baychester,5538.0,783.0,2750.0,135.0,0.0,16.0,1384.0,470.0,140.0,330.0,14754.0
342,36005046203,046203,BX1004,Co-op City,7679.0,1995.0,4197.0,0.0,0.0,0.0,1167.0,320.0,216.0,104.0,27550.0
343,36005046204,046204,BX1004,Co-op City,6569.0,407.0,4207.0,303.0,228.0,0.0,1354.0,70.0,0.0,70.0,40563.0
344,36005046206,046206,BX1004,Co-op City,4137.0,1282.0,2022.0,0.0,75.0,0.0,363.0,395.0,0.0,395.0,34841.0
345,36005046207,046207,BX1004,Co-op City,6450.0,493.0,4214.0,0.0,261.0,0.0,1369.0,113.0,6.0,107.0,32458.0
346,36005046209,046209,BX1202,Eastchester-Edenwald-Baychester,4739.0,383.0,3584.0,0.0,93.0,0.0,506.0,173.0,94.0,79.0,27331.0
347,36005048401,048401,BX1202,Eastchester-Edenwald-Baychester,4062.0,213.0,3302.0,53.0,0.0,0.0,401.0,93.0,53.0,40.0,38393.0
348,36005048402,048402,BX1202,Eastchester-Edenwald-Baychester,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
349,36005050400,050400,BX2891,Pelham Bay Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
350,36081000200,000200,QN0905,Woodhaven,2638.0,1065.0,203.0,9.0,623.0,0.0,529.0,209.0,103.0,106.0,31676.0
351,36081000400,000400,QN0905,Woodhaven,4280.0,973.0,253.0,9.0,1003.0,0.0,1016.0,1026.0,982.0,44.0,30204.0
352,36081000600,000600,QN0905,Woodhaven,4039.0,1142.0,211.0,17.0,680.0,0.0,1223.0,766.0,705.0,61.0,27681.0
353,36081000702,000702,QN0201,Long Island City-Hunters Point,3205.0,2197.0,73.0,0.0,619.0,0.0,118.0,198.0,77.0,121.0,58816.0
354,36081000800,000800,QN0905,Woodhaven,3146.0,998.0,619.0,39.0,580.0,0.0,821.0,89.0,70.0,19.0,31089.0
355,36081001000,001000,QN0905,Woodhaven,4470.0,1575.0,134.0,0.0,719.0,0.0,1237.0,805.0,373.0,432.0,28359.0
356,36081001200,001200,QN0905,Woodhaven,3615.0,1371.0,199.0,0.0,543.0,0.0,632.0,870.0,870.0,0.0,35837.0
357,36081001600,001600,QN0905,Woodhaven,2318.0,672.0,143.0,13.0,413.0,0.0,566.0,511.0,452.0,59.0,36339.0
358,36081002400,002400,QN0902,Richmond Hill,2295.0,770.0,119.0,1.0,357.0,0.0,751.0,297.0,290.0,7.0,30692.0
359,36081002600,002600,QN0902,Richmond Hill,2133.0,923.0,128.0,0.0,384.0,0.0,418.0,280.0,168.0,112.0,39781.0
360,36081002800,002800,QN0902,Richmond Hill,3454.0,1249.0,138.0,0.0,774.0,0.0,855.0,438.0,331.0,107.0,36783.0
361,36081003000,003000,QN0905,Woodhaven,1609.0,929.0,55.0,0.0,225.0,0.0,271.0,129.0,122.0,7.0,25301.0
362,36081003100,003100,QN0105,Queensbridge-Ravenswood-Dutch Kills,1125.0,494.0,26.0,0.0,253.0,13.0,276.0,63.0,25.0,38.0,42150.0
363,36081003200,003200,QN0904,Ozone Park (North),1783.0,692.0,72.0,0.0,463.0,0.0,489.0,67.0,20.0,47.0,32955.0
364,36081003302,003302,QN0105,Queensbridge-Ravenswood-Dutch Kills,1214.0,226.0,23.0,89.0,486.0,0.0,359.0,31.0,0.0,31.0,28333.0
365,36081003800,003800,QN0904,Ozone Park (North),2736.0,636.0,213.0,0.0,751.0,0.0,896.0,240.0,150.0,90.0,27069.0
366,36081004001,004001,QN0904,Ozone Park (North),2107.0,986.0,99.0,0.0,377.0,13.0,373.0,259.0,213.0,46.0,31620.0
367,36081004002,004002,QN1002,Ozone Park,1583.0,384.0,95.0,0.0,427.0,0.0,609.0,68.0,63.0,5.0,21642.0
368,36081004200,004200,QN0904,Ozone Park (North),3862.0,566.0,160.0,0.0,1849.0,0.0,922.0,365.0,191.0,174.0,22615.0
369,36081004300,004300,QN0105,Queensbridge-Ravenswood-Dutch Kills,2193.0,371.0,963.0,0.0,305.0,0.0,341.0,213.0,106.0,107.0,18326.0
370,36081004500,004500,QN0105,Queensbridge-Ravenswood-Dutch Kills,2970.0,2125.0,86.0,0.0,501.0,0.0,23.0,235.0,105.0,130.0,51083.0
371,36081004700,004700,QN0105,Queensbridge-Ravenswood-Dutch Kills,3650.0,1343.0,962.0,0.0,408.0,0.0,592.0,345.0,27.0,318.0,27367.0
372,36081005000,005000,QN1002,Ozone Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
373,36081005100,005100,QN0105,Queensbridge-Ravenswood-Dutch Kills,1737.0,593.0,49.0,14.0,849.0,9.0,127.0,96.0,45.0,51.0,35000.0
374,36081005200,005200,QN0904,Ozone Park (North),2845.0,393.0,135.0,0.0,1484.0,0.0,617.0,216.0,60.0,156.0,28537.0
375,36081005300,005300,QN0103,Astoria (Central),5039.0,3103.0,69.0,21.0,1088.0,0.0,497.0,261.0,106.0,155.0,54284.0
376,36081005500,005500,QN0105,Queensbridge-Ravenswood-Dutch Kills,1025.0,496.0,24.0,0.0,233.0,0.0,216.0,56.0,47.0,9.0,38438.0
377,36081005700,005700,QN0103,Astoria (Central),4229.0,2165.0,137.0,0.0,852.0,0.0,1039.0,36.0,0.0,36.0,41766.0
378,36081006300,006300,QN0103,Astoria (Central),5915.0,3968.0,95.0,0.0,1214.0,0.0,221.0,417.0,108.0,309.0,51667.0
379,36081006501,006501,QN0103,Astoria (Central),3186.0,2036.0,103.0,0.0,433.0,0.0,286.0,328.0,257.0,71.0,52880.0
380,36081006502,006502,QN0103,Astoria (Central),3796.0,2535.0,133.0,0.0,273.0,0.0,485.0,370.0,304.0,66.0,54307.0
381,36081006900,006900,QN0103,Astoria (Central),3785.0,2493.0,111.0,0.0,614.0,0.0,357.0,210.0,70.0,140.0,64461.0
382,36081007100,007100,QN0103,Astoria (Central),3211.0,1872.0,159.0,0.0,521.0,0.0,229.0,430.0,289.0,141.0,55800.0
383,36081007300,007300,QN0103,Astoria (Central),3863.0,2285.0,79.0,200.0,906.0,0.0,324.0,69.0,25.0,44.0,54674.0
384,36081007500,007500,QN0103,Astoria (Central),3982.0,2393.0,61.0,0.0,808.0,0.0,425.0,295.0,70.0,225.0,51812.0
385,36081007700,007700,QN0102,Old Astoria-Hallets Point,1894.0,1033.0,12.0,0.0,391.0,0.0,341.0,117.0,15.0,102.0,58068.0
386,36081007900,007900,QN0102,Old Astoria-Hallets Point,2661.0,1296.0,0.0,0.0,881.0,19.0,340.0,125.0,38.0,87.0,39958.0
